"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"supha.jit@rmutto.ac.th","Cs12345678","790908161783-7","ศุภณัฐ","จิตต์นที","0830347209","2/4/2548","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","881928226074-1","2566"
"dnay.sir@rmutto.ac.th","Cs12345678","944158494468-8","ดนัย","สิริวัฒน์","0687672120","4/2/2549","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","442903467591-2","2565"
"oiththiphl.mng@rmutto.ac.th","Cs12345678","483715226027-8","อิทธิพล","มงคลศรี","0904158499","21-09-2546","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","950815441310-8","2565"
"smchay.oak@rmutto.ac.th","Cs12345678","935258698729-1","สมชาย","อัครวัฒน์","0813192058","9/4/2544","พุทธ","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","442903467591-2","2567"
"wiail.wic@rmutto.ac.th","Cs12345678","569541360784-7","วิไล","วิชชุวัฒน์","0802900447","27-03-2544","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","144123498531-8","2566"
"wremth.phu@rmutto.ac.th","Cs12345678","713727436439-9","วรเมธ","พูนทรัพย์","0668125871","8/3/2546","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","442903467591-2","2567"
"oayya.oph@rmutto.ac.th","Cs12345678","607985341532-4","อัญญา","อภิชัย","0651277245","20-11-2548","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","881928226074-1","2567"
"suphiyya.onu@rmutto.ac.th","Cs12345678","897916832698-6","สุภิญญา","อนุรักษ์","0937384056","9/7/2544","คริสต์","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","881928226074-1","2565"
"kittiphan.phu@rmutto.ac.th","Cs12345678","803685727699-5","กิตติพัฒน์","ภูวดล","0853439647","18-03-2544","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","950815441310-8","2566"
"buysng.phn@rmutto.ac.th","Cs12345678","410515924182-8","บุญส่ง","พงศ์พันธ์","0932972401","1/9/2546","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","950815441310-8","2565"
"ophiyya.wir@rmutto.ac.th","Cs12345678","652010460192-1","อภิญญา","วีระพงษ์","0831188114","16-09-2544","ไม่ระบุ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","ระบบสารสนเทศทางคอมพิวเตอร์-คอมพิวเตอร์ธุรกิจ (2 ปี ต่อเนื่อง)","881928226074-1","2565"
"suphiyya.thn@rmutto.ac.th","Cs12345678","915412656917-1","สุภิญญา","ธนากร","0626702914","21-05-2544","พุทธ","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","317336807383-5","2565"
"oaychna.smb@rmutto.ac.th","Cs12345678","915077186392-3","อัญชนา","สมบูรณ์","0651736372","4/7/2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","317336807383-5","2567"
"oronngkh.phu@rmutto.ac.th","Cs12345678","555752698328-0","อรอนงค์","ภูมิพงษ์","0875950334","14-07-2549","ไม่ระบุ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","625177706970-0","2565"
"kittiphan.oak@rmutto.ac.th","Cs12345678","591192705853-8","กิตติพัฒน์","อัครพล","0871330813","5/8/2546","อิสลาม","โรคหอบหืด","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","317336807383-5","2565"
"oariratn.phn@rmutto.ac.th","Cs12345678","360067218046-1","อารีรัตน์","พงศกร","0995980129","2/4/2545","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","269056064751-7","2567"
"jindaratn.pay@rmutto.ac.th","Cs12345678","255167277826-1","จินดารัตน์","ปัญญาดี","0850581025","5/11/2543","อิสลาม","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","269056064751-7","2565"
"ks.wng@rmutto.ac.th","Cs12345678","971225501137-1","กฤษณ์","วงษ์สุวรรณ","0891837449","7/8/2548","พุทธ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","625177706970-0","2565"
"sakda.wre@rmutto.ac.th","Cs12345678","239702660177-1","ศักดา","วรเกียรติ","0891895213","5/12/2546","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","269056064751-7","2567"
"wiphawi.phr@rmutto.ac.th","Cs12345678","611897436777-9","วิภาวี","พรชัย","0940211013","22-07-2543","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","650841777744-9","2566"
"ssithr.san@rmutto.ac.th","Cs12345678","719937480371-5","ศศิธร","สันติวงศ์","0961029005","2/12/2549","ไม่ระบุ","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","วิทยาการคอมพิวเตอร์","671757924287-0","2566"
