"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"phichya.puw@rmutto.ac.th","Cs12345678","985889482122-4","พิชญา","ปุณณวิช","0662171563","21-10-2544","พุทธ","","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2566"
"kongphph.oru@rmutto.ac.th","Cs12345678","516911399031-4","ก้องภพ","อรุณ","0636275385","27-12-2549","คริสต์","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2567"
"nitiphngs.sit@rmutto.ac.th","Cs12345678","479738116780-5","นิติพงษ์","สิทธิพงษ์","0623170966","6/12/2549","อิสลาม","โรคเบาหวาน","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2565"
"ichapha.thn@rmutto.ac.th","Cs12345678","780681341508-3","ณิชาภา","ธนกฤต","0862113298","27-12-2544","ไม่ระบุ","ภูมิแพ้","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2567"
"phirphathr.sit@rmutto.ac.th","Cs12345678","807840581934-1","พีรภัทร์","สิทธิพงษ์","0836923191","6/12/2548","อิสลาม","ปัญหาการมองเห็น","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2566"
"wrakr.sir@rmutto.ac.th","Cs12345678","143689823106-5","วรากร","ศิริชัย","0872848472","17-09-2543","คริสต์","โรคหอบหืด","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2566"
"withya.thi@rmutto.ac.th","Cs12345678","572660333088-3","วิทยา","ธีรเดช","0681842477","27-06-2543","พุทธ","โรคหอบหืด","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2565"
"kant.aph@rmutto.ac.th","Cs12345678","157888537716-1","กานต์","ณัฐพงษ์","0983104976","28-04-2545","พุทธ","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2566"
"thnphl.san@rmutto.ac.th","Cs12345678","836273305736-1","ธนพล","สันติวงศ์","0854969073","18-01-2544","ไม่ระบุ","","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2566"
"jindaphr.thr@rmutto.ac.th","Cs12345678","625584459688-1","จินดาภร","ทรัพย์สิน","0869398003","21-12-2549","พุทธ","","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2567"
"aphl.oin@rmutto.ac.th","Cs12345678","388031729948-9","ณัฐพล","อินทร์แก้ว","0819888320","24-12-2548","พุทธ","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2566"
"supha.thn@rmutto.ac.th","Cs12345678","287476539078-2","ศุภณัฐ","ธนากร","0821604295","18-06-2543","คริสต์","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2567"
"oaychali.jtu@rmutto.ac.th","Cs12345678","824345694307-9","อัญชาลี","จตุพร","0827865238","22-01-2545","พุทธ","","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2567"
"phathrphl.sun@rmutto.ac.th","Cs12345678","796546102507-4","ภัทรพล","สุนทร","0826525134","7/2/2544","พุทธ","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2567"
"oaymi.wic@rmutto.ac.th","Cs12345678","665326712861-4","อัญมณี","วิชิต","0938828833","23-01-2549","ไม่ระบุ","ปัญหาการมองเห็น","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2565"
"athyan.rng@rmutto.ac.th","Cs12345678","695746712456-9","ณัฐธยาน์","ณรงค์ศักดิ์","0910307628","13-10-2547","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2565"
"aa.swa@rmutto.ac.th","Cs12345678","290625397452-5","ณัฐฐา","สวัสดิ์สุข","0846338525","10/2/2544","คริสต์","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
"phachri.sir@rmutto.ac.th","Cs12345678","607703787771-6","พัชรี","ศิริพงษ์","0962032410","27-02-2549","ไม่ระบุ","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2566"
"phngssiththi.phu@rmutto.ac.th","Cs12345678","691307296980-9","พงศ์สิทธิ์","ภูวดล","0949789838","22-01-2543","อิสลาม","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2565"
"ks.sit@rmutto.ac.th","Cs12345678","908537787638-8","กฤษณ์","สิทธิพงษ์","0894725559","13-09-2547","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2565"
"srawui.oph@rmutto.ac.th","Cs12345678","205187948485-1","ศราวุฒิ","อภิพงษ์","0900199594","12/8/2543","อิสลาม","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2565"
"sukayya.sud@rmutto.ac.th","Cs12345678","689662203633-8","สุกัญญา","สุดใจ","0839114637","28-02-2549","ไม่ระบุ","โรคหอบหืด","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2567"
"wraphr.pha@rmutto.ac.th","Cs12345678","564088965759-5","วราภรณ์","ภานุพงศ์","0846062313","26-10-2547","อิสลาม","","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2565"
"bwr.phn@rmutto.ac.th","Cs12345678","124832530195-6","บวร","พงศ์ศักดิ์","0681482846","26-02-2548","คริสต์","","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2567"
"phirphl.oph@rmutto.ac.th","Cs12345678","649250236450-3","พีรพล","อภิพงษ์","0826362425","10/10/2543","ไม่ระบุ","ไมเกรน","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2567"
"wrphl.phn@rmutto.ac.th","Cs12345678","955319986185-9","วรพล","พงศ์เดช","0913579537","22-09-2544","ไม่ระบุ","ไมเกรน","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2566"
"jiraphr.sir@rmutto.ac.th","Cs12345678","654677233038-2","จิราพร","ศิริชัย","0828843488","14-08-2548","ไม่ระบุ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
"nphdl.wrp@rmutto.ac.th","Cs12345678","738449965296-8","นพดล","วรพัฒน์","0807522988","6/3/2543","พุทธ","ปัญหาการมองเห็น","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2565"
"thnkt.sit@rmutto.ac.th","Cs12345678","606023391230-7","ธนกฤต","สิทธิพงษ์","0842042291","27-07-2547","พุทธ","ไมเกรน","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2567"
"kantthira.kit@rmutto.ac.th","Cs12345678","208916369850-4","กานต์ธีรา","กิตติพงษ์","0673227642","24-04-2545","พุทธ","ภูมิแพ้","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2567"
"kwin.pri@rmutto.ac.th","Cs12345678","140126263854-7","กวิน","ปริญญา","0629092658","16-10-2543","ไม่ระบุ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2566"
"chutima.pha@rmutto.ac.th","Cs12345678","253122984965-2","ชุติมา","ภานุพงษ์","0684927013","8/10/2546","อิสลาม","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2566"
"priyya.oph@rmutto.ac.th","Cs12345678","949232178406-0","ปริญญา","อภิวัฒน์","0814823432","1/7/2548","อิสลาม","","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2565"
"oaychali.pha@rmutto.ac.th","Cs12345678","311325781315-8","อัญชาลี","ภานุพงษ์","0979874856","28-02-2546","ไม่ระบุ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2567"
"priyya.pri@rmutto.ac.th","Cs12345678","293767701258-0","ปริญญา","ปริญญ์","0840780702","15-08-2545","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2566"
"ssithr.wrp@rmutto.ac.th","Cs12345678","910094818103-4","ศศิธร","วรพัฒน์","0840788877","19-07-2543","พุทธ","","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
"oakhrphngs.kit@rmutto.ac.th","Cs12345678","186653442781-9","อัครพงศ์","กิตติศักดิ์","0684945778","22-07-2546","พุทธ","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
"santi.jak@rmutto.ac.th","Cs12345678","592432983876-6","สันติ","จักรินทร์","0929177730","27-03-2546","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2565"
"phrethph.piy@rmutto.ac.th","Cs12345678","157006241374-9","พรเทพ","ปิยวัฒน์","0858709141","8/2/2543","อิสลาม","","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2567"
"suphchay.ksa@rmutto.ac.th","Cs12345678","877656910866-6","ศุภชัย","กฤษณะ","0827773362","24-12-2548","ไม่ระบุ","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2566"
"suthida.jak@rmutto.ac.th","Cs12345678","556889179019-9","สุธิดา","จักรินทร์","0826258144","3/9/2543","พุทธ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาไทย","631790631820-8","2567"
"wremth.thn@rmutto.ac.th","Cs12345678","909375368903-2","วรเมธ","ธนากร","0989304069","16-09-2544","คริสต์","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2566"
"srawuth.wis@rmutto.ac.th","Cs12345678","758086836097-0","ศราวุธ","วิศรุต","0976059957","15-01-2543","ไม่ระบุ","","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
"suphatra.piy@rmutto.ac.th","Cs12345678","176390552645-8","สุพัตรา","ปิยวัฒน์","0944996682","17-03-2543","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2566"
